"","tree_id","branch","species","year","date","sub_branch","file","notes_leaf_area","area_cm2","lwm_g","ldm_g","swm_g","sdm_g","l_cm","d_mm","length_new_cm","notes","week","area_mm2","lma_g_cm2","d_cm","r_mm","r_cm","area_stem_mm2","alas_cm2_per_mm2","sla_cm_g"
"120","2010","2","B",0,2022-04-25,NA,"txt",NA,26.048,0.676,0.361,0.118,0.06,1.37,1.3025,1.37,NA,17,260.48,0.0138590294840295,0.13025,1.3025,0.065125,5.32973157176917,4.88730054210845,72.1551246537396
"121","2010","2","B",0,2022-05-23,NA,"txt",NA,47.289,1.462,0.724,0.249,0.12,2.47,1.93,2.47,NA,21,472.89,0.0153101144029267,0.193,1.93,0.0965,11.7021184753566,4.04106317156038,65.3162983425414
"122","2010","2","B",0,2022-07-19,NA,"txt",NA,32.972,0.981,0.588,0.102,0.067,1.28,1.595,1.28,NA,29,329.72,0.0178333131141575,0.1595,1.595,0.07975,7.99229025054877,4.1254757980963,56.0748299319728
"123","2010","2","B",0,2022-09-12,NA,"csv",NA,32.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,326.19,NA,NA,NA,NA,NA,NA,NA
"124","2010","2","L",0,2022-09-12,NA,NA,NA,NA,0.8264,0.4708,0.1247,0.0767,22.49,1.9975,NA,NA,37,NA,NA,0.19975,1.9975,0.099875,12.5349743227774,NA,NA
"125","2010","3","B",0,2022-04-25,NA,"txt",NA,30.164,0.888,0.485,0.149,0.072,2.54,1.6075,2.54,NA,17,301.64,0.0160787693939796,0.16075,1.6075,0.080375,8.11805213146279,3.71566965960894,62.1938144329897
"126","2010","3","B",0,2022-05-23,NA,"txt",NA,40.646,1.215,0.604,0.15,0.073,2.37,1.5725,2.37,NA,21,406.46,0.0148600108251734,0.15725,1.5725,0.078625,7.76839286911825,5.2322276543943,67.294701986755
"127","2010","3","B",0,2022-07-19,NA,"txt",NA,30.399,0.859,0.525,0.114,0.075,1.53,1.525,1.53,NA,29,303.99,0.0172703049442416,0.1525,1.525,0.07625,7.30616641500476,4.16073194521948,57.9028571428571
"128","2010","3","B",0,2022-07-19,NA,"txt",NA,30.399,1.054,0.623,0.449,0.285,5.23,2,5.23,NA,29,303.99,0.0204940952005,0.2,2,0.1,12.5663706143592,2.41907555752526,48.7945425361156
"129","2010","3","B",0,2022-09-12,NA,"csv",NA,11.86,0.2617,0.1505,0.1477,0.0893,22.95,2.08,2.295,NA,37,118.6,0.0126897133220911,0.208,2.08,0.104,13.5917864564909,0.872585810405824,78.8039867109635
"130","2010","4","B",0,2022-07-19,NA,"txt",NA,25.553,0.736,0.439,0.206,0.13,2.94,1.7725,2.94,NA,29,255.53,0.017179978867452,0.17725,1.7725,0.088625,9.87011835436982,2.58892538899363,58.2072892938497
"131","2010","5","B",0,2022-07-19,NA,"txt",NA,22.885,0.657,0.394,0.165,0.104,2.35,1.875,2.35,NA,29,228.85,0.017216517369456,0.1875,1.875,0.09375,11.0446616727766,2.0720417408899,58.0837563451777
"132","2010","6","B",0,2022-07-19,NA,"txt",NA,36.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.41,NA,NA,NA,NA,NA,NA,NA
"133","2011","1","B",0,2022-04-25,NA,"txt",NA,27.748,0.781,0.431,0.078,0.039,1.2,1.15,1.2,NA,17,277.48,0.015532651001874,0.115,1.15,0.0575,4.1547562843725,6.67861075374505,64.3805104408353
"134","2011","1","B",0,2022-05-23,NA,"txt",NA,21.451,0.636,0.336,0.057,0.029,0.92,1.3375,0.92,NA,21,214.51,0.0156636054263205,0.13375,1.3375,0.066875,5.62001473296086,3.81689390851449,63.8422619047619
"135","2011","1","B",0,2022-07-19,NA,"txt",NA,23.136,0.59,0.377,0.058,0.039,1.05,1.26,1.05,NA,29,231.36,0.0162949515905947,0.126,1.26,0.063,4.98759249683916,4.63871096419009,61.368700265252
"136","2011","1","B",0,2022-09-12,NA,"csv",NA,25.013,0.599,0.3598,0.0745,0.0462,16.68,1.655,1.668,NA,37,250.13,0.0143845200495742,0.1655,1.655,0.08275,8.60490081799878,2.90683187744367,69.5191773207337
"137","2011","2","B",0,2022-04-25,NA,"txt",NA,20.709,0.591,0.324,0.061,0.031,0.98,1.1525,0.98,NA,17,207.09,0.015645371577575,0.11525,1.1525,0.057625,4.17284007708473,4.96280701331548,63.9166666666667
"138","2011","2","B",0,2022-05-23,NA,"txt",NA,15.039,0.445,0.235,0.037,0.019,0.8,1.0075,0.8,NA,21,150.39,0.0156260389653567,0.10075,1.0075,0.050375,3.1888932579804,4.71605625630897,63.9957446808511
"139","2011","2","B",0,2022-07-19,NA,"txt",NA,18.519,0.511,0.327,0.043,0.029,0.8,1.2025,0.8,NA,29,185.19,0.0176575409039365,0.12025,1.2025,0.060125,4.54276261204492,4.07659426246437,56.6330275229358
"140","2011","2","B",0,2022-09-12,NA,"csv",NA,31.633,0.7613,0.4346,0.1141,0.0658,18.62,1.6625,1.862,NA,37,316.33,0.0137388170581355,0.16625,1.6625,0.083125,8.68306757021091,3.64306735427508,72.7864703175334
"141","2011","3","B",0,2022-04-25,NA,"txt",NA,28.311,0.776,0.428,0.057,0.028,0.93,1.3075,0.93,NA,17,283.11,0.0151177987354738,0.13075,1.3075,0.065375,5.37072935589852,5.2713510817496,66.1471962616822
"142","2011","3","B",0,2022-05-23,NA,"txt",NA,18.489,0.56,0.299,0.052,0.027,0.96,1.105,0.96,NA,21,184.89,0.0161717778138353,0.1105,1.105,0.05525,3.83596316984948,4.81991071898782,61.8361204013378
"143","2011","3","B",0,2022-07-19,NA,"txt",NA,25.467,0.662,0.421,0.081,0.054,1.08,1.4075,1.08,NA,29,254.67,0.0165311972356383,0.14075,1.4075,0.070375,6.22367176134814,4.09195744514705,60.4916864608076
"144","2011","7","B",0,2022-09-12,NA,"txt",NA,13.668,0.3022,0.1896,0.1008,0.0599,12.17,1.1175,1.217,NA,37,136.68,0.0138718173836699,0.11175,1.1175,0.055875,3.92324054075702,3.48385470072724,72.0886075949367
"145","2012","1","B",0,2022-04-04,NA,"txt",NA,13.289,0.355,0.141,0.019,0.007,0.5,NA,0.5,NA,14,132.89,0.0106102791782677,NA,NA,NA,NA,NA,94.2482269503546
"146","2012","1","B",0,2022-04-27,NA,"txt",NA,16.266,0.4637,0.2805,0.1006,0.0483,3.147,1.0525,3.147,NA,17,162.66,0.017244559203246,0.10525,1.0525,0.052625,3.48011889696818,4.67397824084995,57.9893048128342
"147","2012","1","B",0,2022-07-19,NA,"txt",NA,28.44,0.767,0.458,0.144,0.091,3.28,1.3825,3.28,NA,29,284.4,0.0161040787623066,0.13825,1.3825,0.069125,6.00454567376026,4.73641163631784,62.0960698689956
"148","2012","1","B",0,2022-09-12,NA,"csv",NA,4.153,0.0999,0.0605,0.0152,0.0051,7.54,0.5025,NA,NA,37,41.53,0.0145677823260294,0.05025,0.5025,0.025125,0.793271779985507,5.23528014582325,68.6446280991735
"149","2012","2","B",0,2022-04-04,NA,"txt",NA,13.729,0.342,0.126,0.036,0.013,1.3,0.6575,1.3,NA,14,137.29,0.00917765314298201,0.06575,0.6575,0.032875,1.35813013910095,10.1087514404829,108.960317460317
"150","2012","2","B",0,2022-04-27,NA,"txt",NA,12.928,0.3077,0.1517,0.0194,0.0092,0.73,0.7725,0.73,NA,17,129.28,0.0117342202970297,0.07725,0.7725,0.038625,1.87476505098379,6.89579741910377,85.2208305866842
"151","2012","2","B",0,2022-07-19,NA,"txt",NA,14.727,0.404,0.247,0.055,0.035,1.5,0.995,1.5,NA,29,147.27,0.0167719155292999,0.0995,0.995,0.04975,3.11025526687024,4.73498113060649,59.6234817813765
"152","2012","2","B",0,2022-09-12,NA,"csv",NA,16.17,0.3599,0.2326,0.0364,0.016,10.86,0.5375,NA,NA,37,161.7,0.0143846629560915,0.05375,0.5375,0.026875,0.907625752576176,17.8157130889065,69.518486672399
"153","2012","3","B",0,2022-04-04,NA,"txt",NA,5.928,0.131,0.048,0.014,0.005,0.92,NA,0.92,NA,14,59.28,0.00809716599190283,NA,NA,NA,NA,NA,123.5
"154","2012","3","B",0,2022-04-27,NA,"txt",NA,15.298,0.3999,0.1996,0.0233,0.0114,0.792,0.755,0.792,NA,17,152.98,0.0130474571839456,0.0755,0.755,0.03775,1.79078635236252,8.54261591831872,76.6432865731463
"155","2012","3","B",0,2022-07-19,NA,"txt",NA,18.08,0.453,0.281,0.084,0.054,2.48,1.1725,2.48,NA,29,180.8,0.0155420353982301,0.11725,1.1725,0.058625,4.31892413547665,4.18622773470056,64.3416370106761
"156","2012","3","B",0,2022-09-12,NA,"csv",NA,10.73,0.2651,0.1552,0.0265,0.0092,7.55,0.54,NA,"length in mm",37,107.3,0.0144641192917055,0.054,0.54,0.027,0.916088417786784,11.712843205597,69.1365979381443
"157","2013","1","B",0,2022-04-04,NA,"txt",NA,21.807,0.536,0.177,0.165,0.049,4.25,0.9775,4.25,NA,14,218.07,0.00811665978814142,0.09775,0.9775,0.048875,3.00181141545913,7.26461358888016,123.203389830508
"158","2013","1","B",0,2022-07-19,NA,"txt",NA,14.733,0.436,0.258,0.303,0.187,4.58,1.495,4.58,NA,29,147.33,0.0175117084096925,0.1495,1.495,0.07475,7.02153812058953,2.0982582088101,57.1046511627907
"159","2013","1","B",0,2022-09-12,NA,"csv",NA,23.469,0.5693,0.3663,0.0852,0.0562,13.89,0.845,NA,NA,37,234.69,0.0156078230857727,0.0845,0.845,0.04225,2.24317569447945,10.4623993821608,64.0704340704341
"160","2013","2","B",0,2022-04-04,NA,"txt",NA,13.067,0.34,0.126,0.018,0.006,0.58,NA,0.58,NA,14,130.67,0.00964261115787863,NA,NA,NA,NA,NA,103.706349206349
"161","2013","2","B",0,2022-07-19,NA,NA,NA,NA,1.077,0.627,0.254,0.155,3.63,1.6325,3.63,NA,29,NA,NA,0.16325,1.6325,0.081625,8.37252113640356,NA,NA
"162","2013","2","B",0,2022-09-12,NA,"csv",NA,19.706,0.4767,0.2923,0.0774,0.05,14.94,0.97,NA,NA,37,197.06,0.0148330457728611,0.097,0.97,0.0485,2.95592452776264,6.6666113477923,67.417037290455
"163","2013","3","B",0,2022-04-04,NA,"txt",NA,24.131,0.658,0.209,0.174,0.054,3.86,1.08,3.86,NA,14,241.31,0.0086610583896233,0.108,1.08,0.054,3.66435367114713,6.58533595979171,115.459330143541
"164","2013","3","B",0,2022-07-19,NA,"txt",NA,32.635,0.893,0.55,0.328,0.213,4.9,1.77,4.9,NA,29,326.35,0.01685307185537,0.177,1.77,0.0885,9.84229562443146,3.31579148252673,59.3363636363636
"165","2013","3","B",0,2022-09-12,NA,"csv",NA,16.88,0.4259,0.2541,0.0797,0.0511,16.65,0.99,NA,NA,37,168.8,0.015053317535545,0.099,0.99,0.0495,3.07907495978336,5.48216598182062,66.4305391578119
"166","2014","1","B",0,2022-04-04,NA,"txt",NA,29.365,0.834,0.344,0.205,0.069,3.73,1.2575,3.73,NA,14,293.65,0.0117146262557466,0.12575,1.2575,0.062875,4.96782009807563,5.9110433591134,85.3633720930233
"167","2014","2","B",0,2022-04-04,NA,"txt",NA,26.01,0.698,0.301,0.113,0.037,2.92,1,2.92,NA,14,260.1,0.0115724721261053,0.1,1,0.05,3.14159265358979,8.2792401396404,86.4119601328904
"168","2014","3","B",0,2022-04-04,NA,"txt",NA,26.735,0.734,0.304,0.106,0.036,2.58,1.04,2.58,NA,14,267.35,0.0113708621657004,0.104,1.04,0.052,3.39794661412272,7.86798706279923,87.9440789473684
"169","2015","1","B",0,2022-04-04,NA,"txt",NA,27.126,0.867,0.417,0.298,0.116,5.98,1.2125,5.98,NA,14,271.26,0.015372705153727,0.12125,1.2125,0.060625,4.61863207462912,5.87316754434878,65.0503597122302
"170","2015","1","B",0,2022-04-27,NA,"txt",NA,20.585,0.6276,0.3127,0.0688,0.0337,2.029,1.03,2.029,NA,17,205.85,0.0151906728200146,0.103,1.03,0.0515,3.33291564619341,6.17627392505734,65.8298688839143
"171","2015","1","B",0,2022-07-19,NA,"txt",NA,17.122,0.54,0.31,0.125,0.077,2.42,1.1275,2.42,NA,29,171.22,0.0181053615231865,0.11275,1.1275,0.056375,3.99376929583011,4.28717803451418,55.2322580645161
"172","2015","1","B",0,2022-09-12,NA,"csv",NA,11.961,0.2967,0.165,0.034,0.0165,11.09,0.6575,NA,NA,37,119.61,0.0137948332079258,0.06575,0.6575,0.032875,1.35813013910095,8.8069616126168,72.4909090909091
"173","2015","2","B",0,2022-04-04,NA,"txt",NA,20.048,0.619,0.298,0.095,0.039,2.26,0.9375,2.26,NA,14,200.48,0.0148643256185156,0.09375,0.9375,0.046875,2.76116541819415,7.26070226285526,67.2751677852349
"174","2015","2","B",0,2022-04-27,NA,"txt",NA,16.392,0.4924,0.2476,0.0779,0.0399,1.415,1.0775,1.415,NA,17,163.92,0.0151049292337726,0.10775,1.0775,0.053875,3.64740870577183,4.49414949689091,66.2035541195477
"175","2015","2","B",0,2022-07-19,NA,"txt",NA,20.286,0.63,0.355,0.112,0.066,2.46,1.2775,2.46,NA,29,202.86,0.0174997535245982,0.12775,1.2775,0.063875,5.12709884561263,3.95662354303139,57.143661971831
"176","2015","2","B",0,2022-09-12,NA,"csv",NA,21.266,0.5831,0.348,0.0872,0.0399,21.22,1.26,NA,NA,37,212.66,0.0163641493463745,0.126,1.26,0.063,4.98759249683916,4.26378057419028,61.1091954022989
"177","2015","3","B",0,2022-04-04,NA,"txt",NA,20.566,0.615,0.302,0.089,0.035,2.65,0.985,2.65,NA,14,205.66,0.0146844306136342,0.0985,0.985,0.04925,3.04805173232916,6.74726080986971,68.0993377483444
"178","2015","3","B",0,2022-04-27,NA,"txt",NA,9.982,0.2954,0.1497,0.0671,0.0361,1.741,0.94,1.741,NA,17,99.82,0.0149969945902625,0.094,0.94,0.047,2.77591126871194,3.59593626515007,66.6800267201069
"179","2015","3","B",0,2022-07-19,NA,"txt",NA,20.363,0.632,0.354,0.057,0.033,1.73,1.295,1.73,NA,29,203.63,0.0173844718361735,0.1295,1.295,0.06475,5.26852941988642,3.86502539458895,57.5225988700565
"180","2015","3","B",0,2022-09-12,NA,"csv",NA,14.822,0.3577,0.2085,0.0622,0.0358,16.99,0.845,NA,NA,37,148.22,0.014066927540143,0.0845,0.845,0.04225,2.24317569447945,6.60759655896663,71.0887290167866
"181","2020","1","B",0,2022-03-15,NA,"from dry",NA,15.638,0.557,0.227,0.048,0.018,1.92,0.84,1.92,NA,11,156.38,0.0145159227522701,0.084,0.84,0.042,2.21670777637296,7.05460600927171,68.8898678414097
"182","2020","1","B",0,2022-03-30,NA,"from dry",NA,24.819,0.803,0.361,0.104,0.041,1.6,1.2475,1.6,NA,13,248.19,0.0145453080301382,0.12475,1.2475,0.062375,4.8891232021032,5.07637033759415,68.7506925207756
"183","2020","1","B",0,2022-03-30,NA,"txt",NA,28.882,0.803,0.361,0.104,0.041,1.6,1.2475,1.6,NA,13,288.82,0.0124991344089744,0.12475,1.2475,0.062375,4.8891232021032,5.90739869013232,80.005540166205
"184","2020","1","B",0,2022-04-04,NA,"txt",NA,17.28,0.529,0.259,0.056,0.022,1.34,NA,1.34,NA,14,172.8,0.0149884259259259,NA,NA,NA,NA,NA,66.7181467181467
"185","2020","1","B",0,2022-04-27,NA,"txt",NA,35.975,1.0932,0.5591,0.1108,0.0568,2.628,1.2675,2.628,NA,17,359.75,0.0155413481584434,0.12675,1.2675,0.063375,5.04714531257877,7.12779160733517,64.3444822035414
"186","2020","1","B",0,2022-05-23,NA,"txt",NA,12.116,0.37,0.183,0.06,0.028,1.31,1.0625,1.31,NA,21,121.16,0.0151039947177286,0.10625,1.0625,0.053125,3.5465635815916,3.41626470843155,66.207650273224
"187","2020","1","B",0,2022-07-19,NA,"txt",NA,19.63,0.533,0.313,0.037,0.02,1,0.8875,1,NA,29,196.3,0.0159449821701477,0.08875,0.8875,0.044375,2.47449508855409,7.93293148602301,62.7156549520767
"188","2020","1","B",0,2022-09-12,NA,"csv",NA,11.444,0.2153,0.1265,0.0722,0.0389,8.8,1.605,NA,NA,37,114.44,0.0110538273331003,0.1605,1.605,0.08025,8.09282121546365,1.41409277374532,90.4664031620553
"189","2020","1","B",0,2022-09-12,NA,"csv",NA,11.444,0.3114,0.1853,0.1455,0.0861,12.75,1.4375,NA,NA,37,114.44,0.0161918909472212,0.14375,1.4375,0.071875,6.49180669433203,1.76283745632656,61.7593092282785
"190","2020","1","B",0,2022-09-12,NA,"csv",NA,0.82,0.2153,0.1265,0.0722,0.0389,8.8,1.605,NA,NA,37,8.2,0.154268292682927,0.1605,1.605,0.08025,8.09282121546365,0.101324368618592,6.48221343873518
"191","2020","1","B",0,2022-09-12,NA,"csv",NA,0.82,0.3114,0.1853,0.1455,0.0861,12.75,1.4375,NA,NA,37,8.2,0.225975609756098,0.14375,1.4375,0.071875,6.49180669433203,0.126313064853878,4.42525634106854
"192","2020","2","B",0,2022-03-15,NA,"from dry",NA,14.565,0.489,0.213,0.039,0.015,1.26,0.8525,1.26,NA,11,145.65,0.0146240988671473,0.08525,0.8525,0.042625,2.28317209595047,6.37928258926829,68.3802816901408
"193","2020","2","B",0,2022-03-30,NA,"txt",NA,51.102,1.515,0.69,0.281,0.104,3.19,1.6625,3.19,NA,13,511.02,0.0135024069508043,0.16625,1.6625,0.083125,8.68306757021091,5.8852473030748,74.0608695652174
"194","2020","2","B",0,2022-03-30,NA,"from dry",NA,45.987,1.515,0.69,0.281,0.104,3.19,1.6625,3.19,NA,13,459.87,0.0150042403287886,0.16625,1.6625,0.083125,8.68306757021091,5.29616977273885,66.6478260869565
"195","2020","2","B",0,2022-04-04,NA,"txt",NA,17.881,0.52,0.264,0.029,0.013,0.87,0.71,0.87,NA,14,178.81,0.0147642749286953,0.071,0.71,0.0355,1.58367685667461,11.2908134791755,67.7310606060606
"196","2020","2","B",0,2022-04-27,NA,"txt",NA,24.361,0.7074,0.3728,0.1182,0.0594,2.371,1.3825,2.371,NA,17,243.61,0.0153031484750216,0.13825,1.3825,0.069125,6.00454567376026,4.0570929631624,65.3460300429185
"197","2020","2","B",0,2022-05-23,NA,"txt",NA,20.363,0.6399,0.311,0.051,0.024,1.05,1.0825,1.05,NA,21,203.63,0.0152727987035309,0.10825,1.0825,0.054125,3.6813379064306,5.53141290410469,65.475884244373
"198","2020","2","B",0,2022-07-19,NA,"txt",NA,13.61,0.354,0.208,0.045,0.026,1.07,1.155,1.07,NA,29,136.1,0.0152828802351212,0.1155,1.155,0.05775,4.19096313970512,3.24746354150889,65.4326923076923
"199","2020","3","B",0,2022-03-15,NA,"from dry",NA,14.836,0.477,0.216,0.031,0.012,1.2,0.8525,1.2,NA,11,148.36,0.0145591803720679,0.08525,0.8525,0.042625,2.28317209595047,6.49797710225776,68.6851851851852
"200","2020","3","B",0,2022-03-30,NA,"from dry",NA,36.227,1.223,0.539,0.192,0.07,2.07,1.4475,2.07,NA,13,362.27,0.0148784056090761,0.14475,1.4475,0.072375,6.5824416423881,5.50358088504935,67.2115027829313
"201","2020","3","B",0,2022-03-30,NA,"txt",NA,39.945,1.223,0.539,0.192,0.07,2.07,1.4475,2.07,NA,13,399.45,0.0134935536362498,0.14475,1.4475,0.072375,6.5824416423881,6.06841688390693,74.1094619666048
"202","2020","3","B",0,2022-04-04,NA,"txt",NA,15.827,0.462,0.23,0.021,0.008,0.81,NA,0.81,NA,14,158.27,0.0145321286409301,NA,NA,NA,NA,NA,68.8130434782609
"203","2020","3","B",0,2022-04-27,NA,"txt",NA,24.352,0.695,0.35,0.1411,0.072,2.292,1.1975,2.292,NA,17,243.52,0.0143725361366623,0.11975,1.1975,0.059875,4.50506350020185,5.40547319675048,69.5771428571429
"204","2020","3","B",0,2022-05-23,NA,"txt",NA,19.433,0.644,0.311,0.151,0.066,2.69,1.3,2.69,NA,21,194.33,0.0160037050378223,0.13,1.3,0.065,5.30929158456675,3.66018699302343,62.4855305466238
"205","2020","3","B",0,2022-07-19,NA,"txt",NA,13.975,0.39,0.229,0.043,0.026,1.14,1.045,1.14,NA,29,139.75,0.016386404293381,0.1045,1.045,0.05225,3.43069771753639,4.07351540433458,61.0262008733624
"206","2020","4","B",0,2022-03-15,NA,"from dry",NA,8.315,0.277,0.124,0.018,0.007,0.7,0.71,0.7,NA,11,83.15,0.0149128081779916,0.071,0.71,0.0355,1.58367685667461,5.25043980086931,67.0564516129032
"207","2021","1","B",0,2022-03-15,NA,"from dry",NA,12.717,0.404,0.2,0.045,0.018,1.21,NA,1.21,NA,11,127.17,0.0157269796335614,NA,NA,NA,NA,NA,63.585
"208","2021","1","B",0,2022-04-04,NA,"txt",NA,22.617,0.713,0.372,0.043,0.019,1.08,0.8,1.08,NA,14,226.17,0.0164478047486404,0.08,0.8,0.04,2.01061929829747,11.2487729622169,60.7983870967742
"209","2021","1","B",0,2022-04-27,NA,"txt",NA,22.918,0.6961,0.3575,0.08,0.041,1.48,1.0175,1.48,NA,17,229.18,0.0155990924164412,0.10175,1.0175,0.050875,3.2525105092156,7.04624933111349,64.1062937062937
"210","2021","1","B",0,2022-05-23,NA,"txt",NA,24.506,0.793,0.359,0.057,0.025,0.95,1.1825,0.95,NA,21,245.06,0.0146494735983025,0.11825,1.1825,0.059125,4.39290864246869,5.57853622610925,68.2618384401114
"211","2021","1","B",0,2022-07-19,NA,"txt",NA,19.176,0.494,0.294,0.059,0.037,1.15,1.095,1.15,NA,29,191.76,0.0153316645807259,0.1095,1.095,0.05475,3.7668481314705,5.09072819787775,65.2244897959184
"212","2021","2","B",0,2022-03-15,NA,"from dry",NA,24.257,0.82,0.398,0.089,0.038,2.05,NA,2.05,NA,11,242.57,0.0164076349095107,NA,NA,NA,NA,NA,60.9472361809045
"213","2021","2","B",0,2022-04-04,NA,"txt",NA,30.128,0.936,0.494,0.11,0.05,2.33,1.165,2.33,NA,14,301.28,0.0163967073818375,0.1165,1.165,0.05825,4.26384808926841,7.06591777409438,60.9878542510121
"214","2021","2","B",0,2022-04-27,NA,"txt",NA,15.404,0.4611,0.2321,0.0317,0.0156,0.766,1.0125,0.766,NA,17,154.04,0.0150675149311867,0.10125,1.0125,0.050625,3.22062334378166,4.78292502901398,66.3679448513572
"215","2021","2","B",0,2022-05-23,NA,"txt",NA,27.174,0.992,0.444,0.11,0.047,1.42,1.3925,1.42,NA,21,271.74,0.0163391477147273,0.13925,1.3925,0.069625,6.09172486989737,4.46080553215428,61.2027027027027
"216","2021","2","B",0,2022-07-19,NA,"txt",NA,17.049,0.475,0.286,0.125,0.076,2.06,1.55,2.06,NA,29,170.49,0.0167751774297613,0.155,1.55,0.0775,7.54767635024948,2.25884089471278,59.6118881118881
"217","2021","3","B",0,2022-03-15,NA,"from dry",NA,25.075,0.793,0.377,0.061,0.025,1.48,NA,1.48,NA,11,250.75,0.0150348953140578,NA,NA,NA,NA,NA,66.5119363395225
"218","2021","3","B",0,2022-04-04,NA,"txt",NA,13.269,0.376,0.198,0.036,0.016,1.07,0.8525,1.07,NA,14,132.69,0.0149219986434547,0.08525,0.8525,0.042625,2.28317209595047,5.81165126515626,67.0151515151515
"219","2021","3","B",0,2022-04-27,NA,"txt",NA,19.235,0.5699,0.2868,0.038,0.0197,0.926,0.9425,0.926,NA,17,192.35,0.0149103197296595,0.09425,0.9425,0.047125,2.7906963891379,6.89254484108967,67.0676429567643
"220","2021","3","B",0,2022-05-23,NA,"txt",NA,20.582,0.694,0.313,0.039,0.017,0.94,1.0225,0.94,NA,21,205.82,0.0152074628316004,0.10225,1.0225,0.051125,3.28455475428221,6.26629833866108,65.7571884984026
"221","2021","3","B",0,2022-07-19,NA,"txt",NA,21.822,0.555,0.322,0.064,0.038,1.54,1.07,1.54,NA,29,218.22,0.0147557510768949,0.107,1.07,0.0535,3.59680942909495,6.06704370364458,67.7701863354037
"222","2022","1","B",0,2022-09-12,NA,"csv",NA,33.93,0.8896,0.5157,0.1641,0.0997,15.79,1.145,NA,NA,37,339.3,0.0151989389920424,0.1145,1.145,0.05725,4.11870650867256,8.23802325525144,65.7940663176265
"223","2022","1","L",0,2022-03-15,NA,"from dry",NA,32.988,1.172,0.567,0.108,0.046,2.01,1.28,2.01,NA,11,329.88,0.0171880683885049,0.128,1.28,0.064,5.14718540364152,6.40893952968194,58.1798941798942
"224","2022","1","L",0,2022-04-04,NA,"txt",NA,71.815,2.682,1.41,0.233,0.098,4.06,1.3825,4.06,NA,14,718.15,0.0196337812434728,0.13825,1.3825,0.069125,6.00454567376026,11.9601055436767,50.9326241134752
"225","2022","1","L",0,2022-05-23,NA,"txt",NA,68.102,3.066,1.524,0.237,0.116,3.42,1.7,3.42,NA,21,681.02,0.0223781974097677,0.17,1.7,0.085,9.0792027688745,7.50087884736627,44.6863517060367
"226","2022","1","L",0,2022-07-19,NA,"txt",NA,81.923,2.419,1.471,0.119,0.074,2.1,1.5525,2.1,NA,29,819.23,0.0179558854045872,0.15525,1.5525,0.077625,7.57204332826888,10.8191404153955,55.6920462270564
"227","2022","1","L",0,2022-09-12,"a",NA,NA,NA,1.2618,0.7835,0.0587,0.0358,23.35,1.3475,NA,NA,37,NA,NA,0.13475,1.3475,0.067375,5.70436649570975,NA,NA
"228","2022","1","L",0,2022-09-12,"b",NA,NA,NA,1.2618,0.7835,0.0435,0.0271,10.99,1.9075,NA,NA,37,NA,NA,0.19075,1.9075,0.095375,11.4308615846732,NA,NA
"229","2022","1","L",0,2022-09-12,NA,"csv",NA,3.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.31,NA,NA,NA,NA,NA,NA,NA
"230","2022","1","L",1,2022-03-15,NA,"from dry",NA,25.827,1.051,0.625,0.129,0.07,2.82,1.5275,2.82,NA,11,258.27,0.0241994811631239,0.15275,1.5275,0.076375,7.33014069394247,3.52339758244246,41.3232
"231","2022","1","L",1,2022-04-04,NA,"txt",NA,17.903,0.656,0.392,0.335,0.165,5.43,1.665,5.43,NA,14,179.03,0.0218957716583813,0.1665,1.665,0.08325,8.70920169409797,2.05564190942236,45.6709183673469
"232","2022","1","L",1,2022-04-27,NA,"txt",NA,23.764,0.8411,0.5286,0.0971,0.0599,2.757,1.2,2.757,NA,17,237.64,0.0222437300117825,0.12,1.2,0.06,4.5238934211693,5.25299731616083,44.9564888384412
"233","2022","1","L",1,2022-05-23,NA,"txt",NA,14.101,0.552,0.305,0.121,0.065,2.18,1.5275,2.18,NA,21,141.01,0.0216296716544926,0.15275,1.5275,0.076375,7.33014069394247,1.9237011387316,46.2327868852459
"234","2022","1","L",1,2022-09-12,NA,NA,NA,NA,1.2059,0.7484,0.18,0.1003,33.16,1.8725,NA,NA,37,NA,NA,0.18725,1.8725,0.093625,11.0152288766033,NA,NA
"235","2022","2","L",0,2022-03-15,NA,"from dry",NA,50.416,1.921,0.934,0.253,0.093,2.5,1.455,2.5,NA,11,504.16,0.0185258648048239,0.1455,1.455,0.07275,6.65083018746593,7.58040704377227,53.9785867237687
"236","2022","2","L",0,2022-04-04,NA,"txt",NA,3.844,0.124,0.063,0.014,0.005,0.55,NA,0.55,NA,14,38.44,0.0163891779396462,NA,NA,NA,NA,NA,61.015873015873
