tree,site,plot,species.x,week,md_mpa,md_lwc,pd_mpa,pd_lwc,longitude,latitude,name,description,species.y,e_drop,lat_utm,lon_utm,time
2382,LL,Weathertop,blue oak,13,2.7,NA,0.644,1.13538475911016,-120.047994574136,34.6899091171246,B2382,,B,1.6250000000000002,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,14,3.15,0.781817866840269,NA,NA,-120.047994574136,34.6899091171246,B2382,,B,2.075,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,15,1.7642,0.796443904027983,1.71428571428571,0.788744695307031,-120.047994574136,34.6899091171246,B2382,,B,0.6908666666666667,3842623.0487595424,770430.1215783261,early
2382,LL,Weathertop,blue oak,17,2.695,0.763309596473381,1.20466666666667,0.738170782176852,-120.047994574136,34.6899091171246,B2382,,B,1.3544999999999998,3842623.0487595424,770430.1215783261,NA
2382,LL,Weathertop,blue oak,18,2.379,0.706187824563599,NA,NA,-120.047994574136,34.6899091171246,B2382,,B,0.012333333333333307,3842623.0487595424,770430.1215783261,NA
2382,LL,Weathertop,blue oak,19,2.79225,0.786878395319682,1.65333333333333,0.682615629984051,-120.047994574136,34.6899091171246,B2382,,B,1.24225,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,21,3.88833333333333,0.630057388809182,1.366,0.758664955070603,-120.047994574136,34.6899091171246,B2382,,B,2.64958333333333,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,29,3.975,0.528040973111396,2.9,0.647741935483871,-120.047994574136,34.6899091171246,B2382,,B,1.6142500000000002,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,33,4.44666666666667,NA,3.33433333333333,NA,-120.047994574136,34.6899091171246,B2382,,B,3.80066666666667,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,37,NA,0.612541993281075,NA,0.674750305963538,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,late
2382,LL,Weathertop,blue oak,NA,NA,0.83203125,NA,0.783333333333333,-120.047994574136,34.6899091171246,B2382,,B,NA,3842623.0487595424,770430.1215783261,NA
2383,LL,Weathertop,blue oak,10,2.36033333333333,1.30570855478943,0.96,1.35391424177475,-120.047570656531,34.6894441788793,B2383,,B,1.31633333333333,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,13,NA,NA,0.541333333333333,1.12110947473004,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,14,2.825,0.840616842632717,NA,NA,-120.047570656531,34.6894441788793,B2383,,B,1.5168571428571431,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,15,1.869,0.748557581448615,0.9505,0.812739143192488,-120.047570656531,34.6894441788793,B2383,,B,-2.3393333333333333,3842572.607427128,770470.4825101137,early
2383,LL,Weathertop,blue oak,17,2.96,NA,1.349,0.776262671570826,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,NA
2383,LL,Weathertop,blue oak,18,2.23666666666667,0.722915138175593,NA,NA,-120.047570656531,34.6894441788793,B2383,,B,1.6006666666666698,3842572.607427128,770470.4825101137,NA
2383,LL,Weathertop,blue oak,19,2.48,0.798116925771842,1.58975,0.747474747474748,-120.047570656531,34.6894441788793,B2383,,B,0.2616666666666667,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,21,3.34333333333333,NA,1.53225,0.649484536082474,-120.047570656531,34.6894441788793,B2383,,B,0.62083333333333,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,29,4.2,0.58970398970399,2.358,0.614887218045113,-120.047570656531,34.6894441788793,B2383,,B,0.9916666666666667,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,33,4.6335,0.562345983242977,3.1875,0.663716814159292,-120.047570656531,34.6894441788793,B2383,,B,3.1109999999999998,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,37,NA,0.57862218103182,NA,1.06708017222796,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,late
2383,LL,Weathertop,blue oak,NA,NA,NA,NA,0.815158561431482,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,NA
2384,LL,Weathertop,blue oak,9,1.41666666666667,NA,NA,NA,-120.04769756268,34.689908770192,B2384,,B,-3.2041666666666635,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,10,2.19566666666667,0.827777777777778,1.4495,NA,-120.04769756268,34.689908770192,B2384,,B,0.97566666666667,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,11,2.2722,1.09279096825645,NA,NA,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,12,2.51,NA,0.67925,NA,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,13,2.51,NA,0.756073619631901,0.772556763290909,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,14,2.7125,0.808893889919803,NA,NA,-120.04769756268,34.689908770192,B2384,,B,-0.8875000000000002,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,15,1.45966666666667,0.798110712764778,1.06666666666667,0.789034173082477,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,early
2384,LL,Weathertop,blue oak,17,2.56333333333333,0.786652653704677,1.64,0.854354354354354,-120.04769756268,34.689908770192,B2384,,B,2.35353333333333,3842623.8091231496,770457.340158879,NA
2384,LL,Weathertop,blue oak,18,2.84925,0.733258824625128,NA,NA,-120.04769756268,34.689908770192,B2384,,B,1.0765833333333334,3842623.8091231496,770457.340158879,NA
2384,LL,Weathertop,blue oak,19,2.311,0.790554556769465,1.803,0.675579322638146,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,late
2384,LL,Weathertop,blue oak,21,3.01666666666667,NA,1.2535,0.764705882352941,-120.04769756268,34.689908770192,B2384,,B,2.11366666666667,3842623.8091231496,770457.340158879,late
2384,LL,Weathertop,blue oak,29,4.85,0.538375350140056,3.9,0.615589353612167,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,late
2384,LL,Weathertop,blue oak,33,5.094,NA,3.884,0.604611310172924,-120.04769756268,34.689908770192,B2384,,B,3.5413333333333337,3842623.8091231496,770457.340158879,late
2384,LL,Weathertop,blue oak,37,NA,0.596059113300493,NA,0.922545974011721,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,late
2384,LL,Weathertop,blue oak,NA,NA,0.773529411764706,NA,0.811308562197092,-120.04769756268,34.689908770192,B2384,,B,NA,3842623.8091231496,770457.340158879,NA
2004,Cucu Mesa,High,blue oak,37,NA,NA,NA,0.671155729676787,-120.049956242087,34.6974432545576,B2004,,B,NA,3843453.632533716,770225.84103764,late
2005,Cucu Mesa,High,blue oak,37,NA,NA,NA,0.823221892345424,-120.050261041168,34.697473527913,B2005,,B,NA,3843456.1718939813,770197.8139911309,late
2006,Cucu Mesa,High,blue oak,37,NA,NA,NA,0.771685053032944,-120.050477585152,34.6980125934304,B2006,,B,NA,3843515.3953408697,770176.2181086466,late
2007,Cucu Mesa,High,blue oak,37,NA,NA,NA,0.813745828447731,-120.05058563654,34.6982465070108,B2007,,B,NA,3843541.055980611,770165.5563711483,late
2010,LL,Weathertop,blue oak,37,NA,NA,NA,0.747028550422742,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,B,NA,3842635.348969459,770424.9057903895,late
2020,Chamise,Chamise,blue oak,37,NA,NA,NA,0.689802517611734,-120.050805647308,34.6862250909904,B2020,,B,NA,3842206.7763781413,770184.5049024081,late
2021,Chamise,Chamise,blue oak,37,NA,NA,NA,0.694620755315773,-120.050846347958,34.6866475512818,B2021,,B,NA,3842253.535876489,770179.4009093649,late
2022,Chamise,Chamise,live oak,37,NA,NA,NA,0.679897855721206,-120.05097038782,34.686935705305,L2022,,L,NA,3842285.171178352,770167.0965100266,late
2023,Chamise,Chamise,live oak,37,NA,NA,NA,0.62287793047696,-120.050980112504,34.6871176126745,L2023,,L,NA,3842305.3263323414,770165.6136678483,late
2024,Chamise,Chamise,blue oak,37,NA,NA,NA,0.696020654431161,-120.050953312718,34.6872535278951,B2024,,B,NA,3842320.477126761,770167.6275420601,late
2026,Chamise,Shedd,blue oak,37,NA,NA,NA,0.630925429874339,-120.050891638369,34.685411988625,B2026,,B,NA,3842116.3376403595,770179.2691921152,late
2028,Chamise,Shedd,blue oak,37,NA,NA,NA,0.534153120525562,-120.051392864861,34.6853946256801,B2028,,B,NA,3842113.0648214766,770133.3919612681,late
2029,Chamise,Shedd,live oak,37,NA,NA,NA,0.642248429026427,-120.051347000678,34.685269556986,L2029,,L,NA,3842099.3125798176,770138.0017987029,late
2030,Chamise,Shedd,live oak,37,NA,NA,NA,0.540224109341239,-120.05166763362,34.6851016136626,L2030,,L,NA,3842079.819253392,770109.1642093102,late
2031,Chamise,Shedd,blue oak,37,NA,NA,NA,0.526666827189328,-120.051644886981,34.6853315651963,B2031,,B,NA,3842105.391766321,770110.5010516222,late
2086,PineNeedle,Low,blue oak,38,NA,NA,NA,0.705693176879617,-120.040616487292,34.7183630815939,B2086,,B,NA,3845799.691459647,771013.3189513846,late
2086,PineNeedle,Low,blue oak,38,NA,NA,NA,0.705693176879617,-120.041575053574,34.7182770976075,B2086,lots of ants!,B,NA,3845799.691459647,771013.3189513846,late
2087,PineNeedle,Low,blue oak,38,NA,NA,NA,0.684131120559594,-120.04067596746,34.7179186354403,B2087,,B,NA,3845750.22265844,771009.3219775921,late
2088,PineNeedle,Low,blue oak,37,NA,NA,NA,0.830658292626192,-120.041083486852,34.7178221011287,B2088,,B,NA,3845738.41373772,770972.3056641447,late
2088,PineNeedle,Low,blue oak,38,NA,NA,NA,0.66150289017341,-120.041083486852,34.7178221011287,B2088,,B,NA,3845738.41373772,770972.3056641447,late
2089,PineNeedle,Low,live oak,38,NA,NA,NA,0.573605706874189,-120.040858913081,34.7186326857763,L2089,,L,NA,3845828.948409331,770990.2305670045,late
2090,PineNeedle,Low,blue oak,38,NA,NA,NA,0.722641812630564,-120.040359759645,34.7183890595445,B2090,could be valley oak,B,NA,3845803.266031048,771036.7519916736,late
2091,PineNeedle,Low,live oak,38,NA,NA,NA,0.655806420882157,-120.04019015534,34.7177775947165,L2091,,L,NA,3845735.8855487793,771054.2865241761,late
2092,PineNeedle,Low,live oak,38,NA,NA,NA,0.57626188734455,-120.040175547274,34.7180827739975,L2092,,L,NA,3845769.782589205,771054.6276884989,late
2301,LL,Hobbiton,live oak,37,NA,NA,NA,0.680027564028942,-120.04640902641,34.6910339983901,L2301,,L,NA,3842752.1117559522,770571.7528349396,late
2331,LL,Ridge,live oak,37,NA,NA,NA,0.57259842519685,-120.046170409824,34.6909633885311,L2331,,L,NA,3842744.920238077,770593.8488883424,late
2343,LL,Hobbiton,blue oak,37,NA,NA,NA,0.744446170576355,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,late
2345,LL,Hobbiton,live oak,37,NA,NA,NA,0.708213699753897,-120.046605582862,34.6916462021151,L2345,,L,NA,3842819.5024602776,770551.7466833617,late
2346,LL,Hobbiton,blue oak,37,NA,NA,NA,0.929184023523646,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,late
2347,LL,Hobbiton,blue oak,37,NA,NA,NA,0.739592143595527,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,late
2352,LL,MiddleEarth,live oak,12,NA,NA,1.1,NA,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,early
2352,LL,MiddleEarth,live oak,37,NA,NA,NA,0.657544956997655,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,late
2354,LL,MiddleEarth,live oak,37,NA,NA,NA,0.643332783005889,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,late
2360,LL,MiddleEarth,blue oak,37,NA,NA,NA,0.768909226261355,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,NA,3842686.6749435863,770491.1661826705,late
2369,LL,MiddleEarth,blue oak,37,NA,NA,NA,0.725609139621879,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,NA,3842687.3935175873,770499.8107678387,late
2370,LL,Weathertop,blue oak,12,NA,NA,1.25,NA,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,early
2370,LL,Weathertop,blue oak,37,NA,NA,NA,0.718773829495196,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,late
2371,LL,Weathertop,blue oak,12,NA,NA,1.15,NA,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,early
2371,LL,Weathertop,blue oak,37,NA,NA,NA,0.858463619963921,-120.046108389464,34.6915529718917,B2371,,B,NA,3842810.4972099457,770597.6111897349,late
2372,LL,Weathertop,blue oak,37,NA,NA,NA,0.789003212440058,-120.046098962622,34.6914375954751,B2372,,B,NA,3842797.7223909744,770598.8509605725,late
2373,LL,Weathertop,blue oak,12,NA,NA,1.04166666666667,NA,-120.046348983737,34.6912424239358,DontSample-B2373,,B,NA,3842775.3966545877,770576.5758828179,early
2375,LL,Hobbiton,blue oak,12,NA,NA,1.075,NA,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,early
2375,LL,Hobbiton,blue oak,37,NA,NA,NA,1.00362478031634,-120.046658622116,34.6918532119107,B2375,,B,NA,3842842.3259966196,770546.2120071165,late
2376,LL,MiddleEarth,live oak,37,NA,NA,NA,0.567171417793824,-120.046978867477,34.6905500755393,L2376,,L,NA,3842696.8907032213,770521.11086843,late
2383,LL,Weathertop,blue oak,12,NA,NA,0.646,NA,-120.047570656531,34.6894441788793,B2383,,B,NA,3842572.607427128,770470.4825101137,early
